period_start,period,purchase_bid,sell_bid,mcv,mcp,final_scheduled_volume
2026-02-01 06:00:00,06:00 - 06:15,13826.4,18307.8,6881.6,2935.91,6881.6
2026-02-01 06:15:00,06:15 - 06:30,13672.2,16688.4,7574.87,3080.4,7574.87
2026-02-01 06:30:00,06:30 - 06:45,14761.1,15044.0,7497.7,3185.52,7497.7
2026-02-01 06:45:00,06:45 - 07:00,15653.1,15914.3,7987.7,3599.21,7987.7
2026-02-01 07:00:00,07:00 - 07:15,17212.3,15209.5,9440.7,3996.58,9440.7
2026-02-01 07:15:00,07:15 - 07:30,18562.7,15317.3,10439.5,4300.69,10439.5
2026-02-01 07:30:00,07:30 - 07:45,19960.8,14910.0,11309.8,4759.85,11309.8
2026-02-01 07:45:00,07:45 - 08:00,20393.8,14828.1,11367.12,5000.61,11367.12
2026-02-01 08:00:00,08:00 - 08:15,20423.2,16597.5,11524.2,4450.2,11524.2
2026-02-01 08:15:00,08:15 - 08:30,19977.0,17264.1,11266.0,3940.78,11266.0
2026-02-01 08:30:00,08:30 - 08:45,19723.5,18714.0,11411.0,3710.83,11411.0
2026-02-01 08:45:00,08:45 - 09:00,19533.2,19496.4,11744.17,3470.54,11744.17
2026-02-01 09:00:00,09:00 - 09:15,19587.5,20616.6,12175.1,3144.63,12175.1
2026-02-01 09:15:00,09:15 - 09:30,19285.1,21133.0,12773.21,3080.16,12773.21
2026-02-01 09:30:00,09:30 - 09:45,19640.8,22895.0,13190.49,3080.14,13190.49
2026-02-01 09:45:00,09:45 - 10:00,18640.5,23209.7,12420.5,2830.82,12420.5
2026-02-01 10:00:00,10:00 - 10:15,17680.8,25483.8,12451.4,2499.27,12451.4
2026-02-01 10:15:00,10:15 - 10:30,16518.0,26642.8,11804.6,2461.05,11804.6
2026-02-01 10:30:00,10:30 - 10:45,16556.7,29323.0,11716.2,2260.8,11716.2
2026-02-01 10:45:00,10:45 - 11:00,15964.0,31598.2,11832.57,2169.01,11832.57
2026-02-01 11:00:00,11:00 - 11:15,14601.7,33904.1,10890.0,2017.88,10890.0
2026-02-01 11:15:00,11:15 - 11:30,14248.7,35557.1,10832.8,1940.29,10832.8
2026-02-01 11:30:00,11:30 - 11:45,13829.5,37810.1,10535.8,1794.62,10535.8
2026-02-01 11:45:00,11:45 - 12:00,13223.5,40655.7,10230.8,1749.45,10230.8
2026-02-01 12:00:00,12:00 - 12:15,11639.1,42260.8,9640.4,1861.75,9640.4
2026-02-01 12:15:00,12:15 - 12:30,11744.3,43376.0,9648.7,1799.29,9648.7
2026-02-01 12:30:00,12:30 - 12:45,11441.0,45284.3,9365.97,1780.81,9365.97
2026-02-01 12:45:00,12:45 - 13:00,11308.2,46874.8,9315.8,1749.32,9315.8
2026-02-01 13:00:00,13:00 - 13:15,10203.1,48846.6,8924.4,1280.24,8924.4
2026-02-01 13:15:00,13:15 - 13:30,9899.8,49674.5,8737.27,999.84,8737.27
2026-02-01 13:30:00,13:30 - 13:45,10140.2,50418.8,8881.4,1096.74,8881.4
2026-02-01 13:45:00,13:45 - 14:00,10421.6,50544.8,9028.77,1499.78,9028.77
2026-02-01 14:00:00,14:00 - 14:15,11471.1,49598.1,9066.08,1518.45,9066.08
2026-02-01 14:15:00,14:15 - 14:30,11880.7,48927.8,9435.9,1724.04,9435.9
2026-02-01 14:30:00,14:30 - 14:45,12313.0,47176.4,9961.1,1724.34,9961.1
2026-02-01 14:45:00,14:45 - 15:00,12150.2,43943.3,9809.0,1724.7,9809.0
2026-02-01 15:00:00,15:00 - 15:15,12535.1,42983.4,10231.3,1724.34,10231.3
2026-02-01 15:15:00,15:15 - 15:30,12344.6,41070.2,10068.5,1724.62,10068.5
2026-02-01 15:30:00,15:30 - 15:45,12125.6,38451.7,9820.2,1733.28,9820.2
2026-02-01 15:45:00,15:45 - 16:00,11960.2,36964.2,9654.1,1749.59,9654.1
2026-02-01 16:00:00,16:00 - 16:15,11417.5,33737.1,9111.8,1724.76,9111.8
2026-02-01 16:15:00,16:15 - 16:30,11662.5,32448.7,9319.57,1780.35,9319.57
2026-02-01 16:30:00,16:30 - 16:45,11422.7,28801.2,8605.0,2070.57,8605.0
2026-02-01 16:45:00,16:45 - 17:00,11957.0,26101.1,8019.9,2300.65,8019.9
2026-02-01 17:00:00,17:00 - 17:15,11945.7,22974.0,7804.3,2461.66,7804.3
2026-02-01 17:15:00,17:15 - 17:30,13112.3,20681.6,8238.12,2830.97,8238.12
2026-02-01 17:30:00,17:30 - 17:45,12250.9,19895.3,8619.2,2999.73,8619.2
2026-02-01 17:45:00,17:45 - 18:00,12781.6,18675.0,8951.1,3139.26,8951.1
2026-02-01 18:00:00,18:00 - 18:15,13713.0,17931.4,9369.0,3615.4,9369.0
2026-02-01 18:15:00,18:15 - 18:30,14474.3,17167.4,9457.16,3999.46,9457.16
2026-02-01 18:30:00,18:30 - 18:45,14853.9,16861.5,9290.0,4064.19,9290.0
2026-02-01 18:45:00,18:45 - 19:00,14435.9,16734.8,9489.76,3999.34,9489.76
2026-02-01 19:00:00,19:00 - 19:15,14387.4,15267.5,8622.6,4064.21,8622.6
2026-02-01 19:15:00,19:15 - 19:30,14028.1,14864.8,8289.9,3779.8,8289.9
2026-02-01 19:30:00,19:30 - 19:45,12988.7,15892.4,8519.1,3499.72,8519.1
2026-02-01 19:45:00,19:45 - 20:00,13059.3,16314.7,8629.7,3499.1,8629.7
2026-02-01 20:00:00,20:00 - 20:15,13201.9,16157.7,8657.0,3499.21,8657.0
2026-02-01 20:15:00,20:15 - 20:30,13049.0,16511.6,8600.1,3499.13,8600.1
2026-02-01 20:30:00,20:30 - 20:45,12597.5,17861.5,8309.9,3265.54,8309.9
2026-02-01 20:45:00,20:45 - 21:00,12140.9,18376.1,7961.6,3185.67,7961.6
2026-02-01 21:00:00,21:00 - 21:15,11358.0,18760.6,7389.96,3099.89,7389.96
2026-02-01 21:15:00,21:15 - 21:30,10951.9,20326.8,7190.2,2980.93,7190.2
2026-02-01 21:30:00,21:30 - 21:45,11683.5,21584.7,7801.8,2999.94,7801.8
2026-02-01 21:45:00,21:45 - 22:00,11458.3,22652.5,7625.6,2980.56,7625.6
2026-02-01 22:00:00,22:00 - 22:15,11664.6,25749.0,7401.0,2856.94,7401.0
2026-02-01 22:15:00,22:15 - 22:30,11642.2,26933.7,7330.7,2856.5,7330.7
2026-02-01 22:30:00,22:30 - 22:45,11370.3,28154.0,7072.13,2800.78,7072.13
2026-02-01 22:45:00,22:45 - 23:00,10946.5,28990.7,6753.1,2599.67,6753.1
2026-02-01 23:00:00,23:00 - 23:15,10966.1,30511.3,6722.1,2500.47,6722.1
2026-02-01 23:15:00,23:15 - 23:30,10571.0,31432.2,6430.2,2461.03,6430.2
2026-02-01 23:30:00,23:30 - 23:45,10144.4,32320.0,6108.0,2269.24,6108.0
2026-02-01 23:45:00,23:45 - 24:00,9825.0,32655.2,5993.92,2165.97,5993.92
2026-02-02 00:00:00,00:00 - 00:15,12380.9,29543.7,7225.9,2580.46,7225.9
2026-02-02 00:15:00,00:15 - 00:30,13084.5,31204.4,7203.15,2569.69,7203.15
2026-02-02 00:30:00,00:30 - 00:45,13621.6,32825.1,7310.03,2569.58,7310.03
2026-02-02 00:45:00,00:45 - 01:00,13675.3,34558.3,7809.39,2569.01,7809.39
2026-02-02 01:00:00,01:00 - 01:15,13720.1,35119.1,7902.21,2510.89,7902.21
2026-02-02 01:15:00,01:15 - 01:30,13707.1,35409.9,8291.59,2470.82,8291.59
2026-02-02 01:30:00,01:30 - 01:45,13466.9,35852.5,8481.0,2450.24,8481.0
2026-02-02 01:45:00,01:45 - 02:00,13343.4,36078.6,8608.9,2396.89,8608.9
2026-02-02 02:00:00,02:00 - 02:15,14213.9,35714.6,9229.13,2450.16,9229.13
2026-02-02 02:15:00,02:15 - 02:30,14481.9,35751.3,9491.28,2450.7,9491.28
2026-02-02 02:30:00,02:30 - 02:45,14723.9,36031.8,9737.04,2450.79,9737.04
2026-02-02 02:45:00,02:45 - 03:00,14985.6,36283.5,9996.26,2450.98,9996.26
2026-02-02 03:00:00,03:00 - 03:15,14749.3,36458.5,9840.22,2430.72,9840.22
2026-02-02 03:15:00,03:15 - 03:30,14792.6,36330.2,9830.04,2430.96,9830.04
2026-02-02 03:30:00,03:30 - 03:45,14931.5,36163.7,9941.32,2470.02,9941.32
2026-02-02 03:45:00,03:45 - 04:00,15108.1,36188.4,9949.98,2470.36,9949.98
2026-02-02 04:00:00,04:00 - 04:15,13862.6,35939.4,9149.9,2378.99,9149.9
2026-02-02 04:15:00,04:15 - 04:30,13973.9,35184.9,8995.69,2450.64,8995.69
2026-02-02 04:30:00,04:30 - 04:45,13946.6,34657.1,8618.02,2470.66,8618.02
2026-02-02 04:45:00,04:45 - 05:00,14019.2,33812.4,8154.1,2512.65,8154.1
2026-02-02 05:00:00,05:00 - 05:15,14475.5,29291.1,8346.0,2741.86,8346.0
2026-02-02 05:15:00,05:15 - 05:30,14197.5,26753.3,8069.1,2948.22,8069.1
2026-02-02 05:30:00,05:30 - 05:45,14328.5,22952.8,7810.84,3092.77,7810.84
2026-02-02 05:45:00,05:45 - 06:00,14706.8,20621.4,7774.03,3175.69,7774.03
2026-02-02 06:00:00,06:00 - 06:15,14343.0,18004.1,7673.9,3093.23,7673.9
2026-02-02 06:15:00,06:15 - 06:30,15385.3,16488.5,7821.99,3500.72,7821.99
2026-02-02 06:30:00,06:30 - 06:45,16614.7,14872.1,7979.3,3940.54,7979.3
2026-02-02 06:45:00,06:45 - 07:00,17526.6,15821.5,8746.8,3932.89,8746.8
2026-02-02 07:00:00,07:00 - 07:15,20194.6,15544.7,10775.3,4450.3,10775.3
2026-02-02 07:15:00,07:15 - 07:30,22550.0,15365.7,11886.1,5072.43,11886.1
2026-02-02 07:30:00,07:30 - 07:45,24230.7,14940.9,11981.21,6400.45,11981.21
2026-02-02 07:45:00,07:45 - 08:00,24139.2,14826.8,11866.21,6400.43,11866.21
2026-02-02 08:00:00,08:00 - 08:15,24247.3,15655.3,12231.8,5200.3,12231.8
2026-02-02 08:15:00,08:15 - 08:30,24171.7,16785.1,12453.7,4700.47,12453.7
2026-02-02 08:30:00,08:30 - 08:45,23728.2,18551.0,13575.7,4399.96,13575.7
2026-02-02 08:45:00,08:45 - 09:00,23570.4,19136.1,13376.1,4064.71,13376.1
2026-02-02 09:00:00,09:00 - 09:15,23411.5,19831.4,13698.18,3940.95,13698.18
2026-02-02 09:15:00,09:15 - 09:30,23348.6,20252.9,13850.37,3940.82,13850.37
2026-02-02 09:30:00,09:30 - 09:45,22953.2,21353.5,13433.81,3812.6,13433.81
2026-02-02 09:45:00,09:45 - 10:00,20920.7,21007.2,12315.0,3376.4,12315.0
2026-02-02 10:00:00,10:00 - 10:15,19534.5,22474.7,11373.9,2964.79,11373.9
2026-02-02 10:15:00,10:15 - 10:30,17762.6,22280.6,10209.2,2948.57,10209.2
2026-02-02 10:30:00,10:30 - 10:45,18496.8,25623.8,10773.59,2700.21,10773.59
2026-02-02 10:45:00,10:45 - 11:00,17411.0,25957.9,9830.4,2580.73,9830.4
2026-02-02 11:00:00,11:00 - 11:15,16333.7,27683.0,9301.29,2500.22,9301.29
2026-02-02 11:15:00,11:15 - 11:30,16076.4,29279.6,9515.8,2470.03,9515.8
2026-02-02 11:30:00,11:30 - 11:45,15719.5,31889.6,9515.41,2350.06,9515.41
2026-02-02 11:45:00,11:45 - 12:00,15105.4,34291.5,9517.9,2270.64,9517.9
2026-02-02 12:00:00,12:00 - 12:15,14118.4,35787.7,9117.29,2430.24,9117.29
2026-02-02 12:15:00,12:15 - 12:30,14040.3,36802.9,8921.44,2270.87,8921.44
2026-02-02 12:30:00,12:30 - 12:45,13741.9,38675.0,8975.57,2270.54,8975.57
2026-02-02 12:45:00,12:45 - 13:00,13352.6,40957.3,9122.0,2220.98,9122.0
2026-02-02 13:00:00,13:00 - 13:15,11790.2,43221.1,8789.1,2023.23,8789.1
2026-02-02 13:15:00,13:15 - 13:30,11516.3,44795.1,8789.0,1944.49,8789.0
2026-02-02 13:30:00,13:30 - 13:45,11916.3,44911.1,9186.53,1998.22,9186.53
2026-02-02 13:45:00,13:45 - 14:00,11964.0,43563.0,9060.91,2000.16,9060.91
2026-02-02 14:00:00,14:00 - 14:15,13396.8,42005.1,9470.4,1999.56,9470.4
2026-02-02 14:15:00,14:15 - 14:30,13377.2,41370.7,9468.3,1929.78,9468.3
2026-02-02 14:30:00,14:30 - 14:45,13773.0,40463.6,9861.5,1929.67,9861.5
2026-02-02 14:45:00,14:45 - 15:00,14193.3,39874.0,10265.8,1913.4,10265.8
2026-02-02 15:00:00,15:00 - 15:15,14911.4,37596.6,10849.5,1929.92,10849.5
2026-02-02 15:15:00,15:15 - 15:30,15804.6,36118.8,11358.5,2136.29,11358.5
2026-02-02 15:30:00,15:30 - 15:45,15996.5,32381.2,10540.0,2364.38,10540.0
2026-02-02 15:45:00,15:45 - 16:00,16236.3,31170.9,10720.18,2450.12,10720.18
2026-02-02 16:00:00,16:00 - 16:15,16104.9,28506.9,10486.7,2470.48,10486.7
2026-02-02 16:15:00,16:15 - 16:30,15992.6,27759.2,10397.42,2450.98,10397.42
2026-02-02 16:30:00,16:30 - 16:45,15719.5,25873.2,9612.4,2470.74,9612.4
2026-02-02 16:45:00,16:45 - 17:00,16059.0,23391.6,9178.3,2741.05,9178.3
2026-02-02 17:00:00,17:00 - 17:15,15387.2,20656.3,8579.8,2948.75,8579.8
2026-02-02 17:15:00,17:15 - 17:30,15826.7,17839.1,9124.33,3483.09,9124.33
2026-02-02 17:30:00,17:30 - 17:45,15366.3,16904.7,10003.7,3599.34,10003.7
2026-02-02 17:45:00,17:45 - 18:00,15936.2,15699.9,10162.6,3999.63,10162.6
2026-02-02 18:00:00,18:00 - 18:15,16948.5,14277.3,10305.4,4665.99,10305.4
2026-02-02 18:15:00,18:15 - 18:30,18391.4,13652.7,10409.3,5450.03,10409.3
2026-02-02 18:30:00,18:30 - 18:45,18547.7,13184.1,10127.3,6250.58,10127.3
2026-02-02 18:45:00,18:45 - 19:00,18351.0,13344.1,10118.0,5999.21,10118.0
2026-02-02 19:00:00,19:00 - 19:15,17699.4,12825.1,9495.1,5425.4,9495.1
2026-02-02 19:15:00,19:15 - 19:30,17678.2,12742.2,9344.4,5184.1,9344.4
2026-02-02 19:30:00,19:30 - 19:45,16669.9,13129.7,8680.7,4571.96,8680.7
2026-02-02 19:45:00,19:45 - 20:00,16190.9,13346.1,8738.29,4200.3,8738.29
2026-02-02 20:00:00,20:00 - 20:15,16011.2,13181.2,8777.4,4064.67,8777.4
2026-02-02 20:15:00,20:15 - 20:30,15145.4,13417.1,8706.3,3999.49,8706.3
2026-02-02 20:30:00,20:30 - 20:45,14565.1,14756.2,8684.7,3699.42,8684.7
2026-02-02 20:45:00,20:45 - 21:00,14243.0,15216.3,8584.7,3599.89,8584.7
2026-02-02 21:00:00,21:00 - 21:15,14277.7,15692.0,8752.6,3678.41,8752.6
2026-02-02 21:15:00,21:15 - 21:30,14231.0,17427.0,8967.3,3499.57,8967.3
2026-02-02 21:30:00,21:30 - 21:45,14277.0,18716.9,9049.3,3499.41,9049.3
2026-02-02 21:45:00,21:45 - 22:00,13985.7,19990.9,8850.2,3498.53,8850.2
2026-02-02 22:00:00,22:00 - 22:15,13657.5,21821.2,8247.11,3200.87,8247.11
2026-02-02 22:15:00,22:15 - 22:30,13389.6,23111.0,8329.0,3169.42,8329.0
2026-02-02 22:30:00,22:30 - 22:45,13042.3,24815.2,7931.3,3090.03,7931.3
2026-02-02 22:45:00,22:45 - 23:00,12740.1,25827.0,7648.7,3035.01,7648.7
2026-02-02 23:00:00,23:00 - 23:15,12834.4,27246.3,7032.3,2948.68,7032.3
2026-02-02 23:15:00,23:15 - 23:30,12655.0,28109.0,6805.44,2800.93,6805.44
2026-02-02 23:30:00,23:30 - 23:45,12542.6,28936.4,6903.13,2800.39,6903.13
2026-02-02 23:45:00,23:45 - 24:00,12383.8,29734.2,6938.4,2750.39,6938.4
2026-02-03 00:00:00,00:00 - 00:15,11816.4,30030.2,7074.5,2440.64,7074.5
2026-02-03 00:15:00,00:15 - 00:30,12001.8,32385.0,7265.1,2440.58,7265.1
2026-02-03 00:30:00,00:30 - 00:45,13033.6,33866.9,7615.7,2500.15,7615.7
2026-02-03 00:45:00,00:45 - 01:00,13322.1,35093.5,7674.0,2510.67,7674.0
2026-02-03 01:00:00,01:00 - 01:15,13459.3,35489.0,7996.69,2500.81,7996.69
2026-02-03 01:15:00,01:15 - 01:30,13249.5,35621.5,8177.9,2470.42,8177.9
2026-02-03 01:30:00,01:30 - 01:45,13113.8,36055.4,8255.44,2450.44,8255.44
2026-02-03 01:45:00,01:45 - 02:00,13057.0,36269.5,8433.3,2429.79,8433.3
2026-02-03 02:00:00,02:00 - 02:15,13188.5,35807.1,8675.0,2400.32,8675.0
2026-02-03 02:15:00,02:15 - 02:30,13460.4,36028.5,8911.2,2429.81,8911.2
2026-02-03 02:30:00,02:30 - 02:45,13709.1,36252.4,9086.4,2440.37,9086.4
2026-02-03 02:45:00,02:45 - 03:00,13951.5,36281.5,9182.18,2450.06,9182.18
2026-02-03 03:00:00,03:00 - 03:15,13907.1,36453.5,9250.46,2440.34,9250.46
2026-02-03 03:15:00,03:15 - 03:30,13929.6,36449.0,9251.74,2440.43,9251.74
2026-02-03 03:30:00,03:30 - 03:45,14173.3,36415.2,9356.43,2450.42,9356.43
2026-02-03 03:45:00,03:45 - 04:00,14330.4,36472.1,9491.56,2470.02,9491.56
2026-02-03 04:00:00,04:00 - 04:15,12316.0,35644.8,7900.65,2280.87,7900.65
2026-02-03 04:15:00,04:15 - 04:30,12424.5,34765.6,7928.5,2378.26,7928.5
2026-02-03 04:30:00,04:30 - 04:45,12663.9,34194.9,8094.8,2440.16,8094.8
2026-02-03 04:45:00,04:45 - 05:00,12857.0,33988.4,8172.9,2440.6,8172.9
2026-02-03 05:00:00,05:00 - 05:15,12773.5,29638.2,7732.4,2470.56,7732.4
2026-02-03 05:15:00,05:15 - 05:30,12448.0,27433.6,7089.4,2700.34,7089.4
2026-02-03 05:30:00,05:30 - 05:45,12797.8,24169.6,6822.2,2948.1,6822.2
2026-02-03 05:45:00,05:45 - 06:00,13142.7,22067.2,7106.18,2964.77,7106.18
2026-02-03 06:00:00,06:00 - 06:15,13433.4,18767.9,7581.22,3090.9,7581.22
2026-02-03 06:15:00,06:15 - 06:30,14528.6,17087.8,8169.9,3510.02,8169.9
2026-02-03 06:30:00,06:30 - 06:45,15517.6,15305.7,7653.9,3610.82,7653.9
2026-02-03 06:45:00,06:45 - 07:00,16101.4,15654.1,8143.6,3610.53,8143.6
2026-02-03 07:00:00,07:00 - 07:15,18066.4,15821.5,9200.5,4129.01,9200.5
2026-02-03 07:15:00,07:15 - 07:30,21021.3,15443.2,11217.28,5000.4,11217.28
2026-02-03 07:30:00,07:30 - 07:45,23075.0,15023.5,12140.8,6900.11,12140.8
2026-02-03 07:45:00,07:45 - 08:00,23078.5,15015.6,12126.08,6900.08,12126.08
2026-02-03 08:00:00,08:00 - 08:15,22847.0,15714.5,11965.5,5000.78,11965.5
2026-02-03 08:15:00,08:15 - 08:30,22019.7,16611.5,12005.59,4400.06,12005.59
2026-02-03 08:30:00,08:30 - 08:45,21442.0,17481.9,11914.2,4150.25,11914.2
2026-02-03 08:45:00,08:45 - 09:00,20912.1,18194.7,11531.4,3940.49,11531.4
2026-02-03 09:00:00,09:00 - 09:15,22661.2,20191.0,12272.1,3877.26,12272.1
2026-02-03 09:15:00,09:15 - 09:30,22164.4,20598.2,12037.9,3614.42,12037.9
2026-02-03 09:30:00,09:30 - 09:45,22199.9,23030.0,13045.22,3409.75,13045.22
2026-02-03 09:45:00,09:45 - 10:00,20363.4,22046.2,11347.6,3186.38,11347.6
2026-02-03 10:00:00,10:00 - 10:15,18855.8,24121.8,10415.88,2790.04,10415.88
2026-02-03 10:15:00,10:15 - 10:30,18229.0,24737.2,10209.5,2591.21,10209.5
2026-02-03 10:30:00,10:30 - 10:45,18151.3,26324.2,10263.0,2510.91,10263.0
2026-02-03 10:45:00,10:45 - 11:00,17895.2,27521.9,10321.9,2470.77,10321.9
2026-02-03 11:00:00,11:00 - 11:15,17362.1,28421.6,10259.2,2440.86,10259.2
2026-02-03 11:15:00,11:15 - 11:30,17381.9,30085.3,10267.9,2470.04,10267.9
2026-02-03 11:30:00,11:30 - 11:45,17181.3,32567.4,10327.08,2350.73,10327.08
2026-02-03 11:45:00,11:45 - 12:00,16485.0,34803.3,10289.2,2270.33,10289.2
2026-02-03 12:00:00,12:00 - 12:15,15511.0,36540.0,9654.2,2270.86,9654.2
2026-02-03 12:15:00,12:15 - 12:30,15425.4,38352.8,10166.4,2220.38,10166.4
2026-02-03 12:30:00,12:30 - 12:45,15187.1,40575.7,10161.3,2169.47,10161.3
2026-02-03 12:45:00,12:45 - 13:00,14711.9,43007.6,9996.4,2070.35,9996.4
2026-02-03 13:00:00,13:00 - 13:15,13506.1,45242.2,9977.0,1880.9,9977.0
2026-02-03 13:15:00,13:15 - 13:30,13106.4,46207.2,9985.38,1880.68,9985.38
2026-02-03 13:30:00,13:30 - 13:45,12987.9,46299.2,10143.29,1880.59,10143.29
2026-02-03 13:45:00,13:45 - 14:00,13113.6,45894.3,9753.62,1810.32,9753.62
2026-02-03 14:00:00,14:00 - 14:15,14450.5,43767.8,9825.3,1881.0,9825.3
2026-02-03 14:15:00,14:15 - 14:30,14725.7,43160.2,10243.6,1895.8,10243.6
2026-02-03 14:30:00,14:30 - 14:45,15306.0,41315.5,10320.1,1929.74,10320.1
2026-02-03 14:45:00,14:45 - 15:00,15450.2,40561.9,10607.18,1980.38,10607.18
2026-02-03 15:00:00,15:00 - 15:15,16651.3,37854.5,10385.1,2270.99,10385.1
2026-02-03 15:15:00,15:15 - 15:30,16561.6,36954.9,11167.9,2179.54,11167.9
2026-02-03 15:30:00,15:30 - 15:45,16150.0,33414.6,10308.76,2350.84,10308.76
2026-02-03 15:45:00,15:45 - 16:00,16126.8,32272.3,10533.2,2378.99,10533.2
2026-02-03 16:00:00,16:00 - 16:15,15784.9,30330.1,10362.2,2440.26,10362.2
2026-02-03 16:15:00,16:15 - 16:30,15364.5,28892.9,9992.5,2440.24,9992.5
2026-02-03 16:30:00,16:30 - 16:45,15901.7,25542.8,9246.7,2580.19,9246.7
2026-02-03 16:45:00,16:45 - 17:00,16523.1,23220.7,9360.79,2800.86,9360.79
2026-02-03 17:00:00,17:00 - 17:15,15593.2,20452.0,8898.7,3150.2,8898.7
2026-02-03 17:15:00,17:15 - 17:30,15599.4,17636.2,9031.8,3549.4,9031.8
2026-02-03 17:30:00,17:30 - 17:45,15469.0,16352.3,10058.4,3699.78,10058.4
2026-02-03 17:45:00,17:45 - 18:00,15513.8,15795.9,9758.59,4000.61,9758.59
2026-02-03 18:00:00,18:00 - 18:15,17150.9,13893.2,9900.5,5001.28,9900.5
2026-02-03 18:15:00,18:15 - 18:30,18127.6,13155.3,10257.9,5447.96,10257.9
2026-02-03 18:30:00,18:30 - 18:45,18041.7,12887.6,9957.55,5450.37,9957.55
2026-02-03 18:45:00,18:45 - 19:00,17769.7,13357.3,9895.54,5350.09,9895.54
2026-02-03 19:00:00,19:00 - 19:15,17447.2,12711.3,9382.7,5023.85,9382.7
2026-02-03 19:15:00,19:15 - 19:30,16677.4,12645.7,8998.29,4800.32,8998.29
2026-02-03 19:30:00,19:30 - 19:45,15914.1,12956.5,8505.1,4499.86,8505.1
2026-02-03 19:45:00,19:45 - 20:00,15603.7,13293.8,8835.7,4300.01,8835.7
2026-02-03 20:00:00,20:00 - 20:15,15567.3,13562.5,8734.2,4064.03,8734.2
2026-02-03 20:15:00,20:15 - 20:30,14608.2,14040.5,8539.1,3999.57,8539.1
2026-02-03 20:30:00,20:30 - 20:45,13926.1,15510.2,8648.8,3700.66,8648.8
2026-02-03 20:45:00,20:45 - 21:00,13465.9,16013.1,8414.5,3699.22,8414.5
2026-02-03 21:00:00,21:00 - 21:15,13145.8,16429.0,8120.9,3500.71,8120.9
2026-02-03 21:15:00,21:15 - 21:30,12860.4,18188.8,8231.4,3300.18,8231.4
2026-02-03 21:30:00,21:30 - 21:45,12935.2,19625.3,8276.7,3300.65,8276.7
2026-02-03 21:45:00,21:45 - 22:00,12830.7,20858.9,8311.94,3269.14,8311.94
2026-02-03 22:00:00,22:00 - 22:15,12717.5,22760.0,7981.0,2999.37,7981.0
2026-02-03 22:15:00,22:15 - 22:30,12707.4,24068.6,7874.9,2995.48,7874.9
2026-02-03 22:30:00,22:30 - 22:45,12557.4,25631.7,7402.7,2964.56,7402.7
2026-02-03 22:45:00,22:45 - 23:00,12344.5,27022.3,7242.8,2950.85,7242.8
2026-02-03 23:00:00,23:00 - 23:15,12339.9,28638.8,7034.9,2785.2,7034.9
2026-02-03 23:15:00,23:15 - 23:30,11951.3,29520.8,6918.3,2580.69,6918.3
2026-02-03 23:30:00,23:30 - 23:45,12029.2,30306.9,6919.8,2580.58,6919.8
2026-02-03 23:45:00,23:45 - 24:00,11765.2,31130.8,6778.3,2501.36,6778.3
2026-02-04 00:00:00,00:00 - 00:15,12432.0,28817.4,7378.5,2470.54,7378.5
2026-02-04 00:15:00,00:15 - 00:30,12495.4,31307.9,7427.4,2470.46,7427.4
2026-02-04 00:30:00,00:30 - 00:45,12572.6,32740.7,7528.3,2470.43,7528.3
2026-02-04 00:45:00,00:45 - 01:00,12582.4,34232.6,7605.4,2470.3,7605.4
2026-02-04 01:00:00,01:00 - 01:15,12610.7,34876.0,7801.6,2461.95,7801.6
2026-02-04 01:15:00,01:15 - 01:30,12642.9,35057.5,7834.0,2461.94,7834.0
2026-02-04 01:30:00,01:30 - 01:45,13444.4,35310.9,8149.15,2470.96,8149.15
2026-02-04 01:45:00,01:45 - 02:00,13328.0,35524.7,8404.45,2470.22,8404.45
2026-02-04 02:00:00,02:00 - 02:15,13897.4,35295.9,8834.56,2470.58,8834.56
2026-02-04 02:15:00,02:15 - 02:30,14251.1,35582.3,9165.8,2470.6,9165.8
2026-02-04 02:30:00,02:30 - 02:45,14479.2,35990.0,9584.89,2470.25,9584.89
2026-02-04 02:45:00,02:45 - 03:00,14710.3,36091.2,9705.16,2470.48,9705.16
2026-02-04 03:00:00,03:00 - 03:15,14745.2,36205.9,9819.4,2470.29,9819.4
2026-02-04 03:15:00,03:15 - 03:30,14816.0,36171.9,9861.63,2470.35,9861.63
2026-02-04 03:30:00,03:30 - 03:45,15095.8,36220.2,9852.19,2470.9,9852.19
2026-02-04 03:45:00,03:45 - 04:00,15180.2,36269.0,9823.02,2490.96,9823.02
2026-02-04 04:00:00,04:00 - 04:15,14676.8,35887.3,9722.13,2470.34,9722.13
2026-02-04 04:15:00,04:15 - 04:30,14872.5,35173.3,9171.1,2510.67,9171.1
2026-02-04 04:30:00,04:30 - 04:45,14986.1,34603.4,8830.8,2600.66,8830.8
2026-02-04 04:45:00,04:45 - 05:00,13823.8,33626.7,8272.1,2510.09,8272.1
2026-02-04 05:00:00,05:00 - 05:15,13729.7,28726.8,7648.2,2780.01,7648.2
2026-02-04 05:15:00,05:15 - 05:30,13275.6,26484.3,7024.9,2841.35,7024.9
2026-02-04 05:30:00,05:30 - 05:45,14304.1,23246.8,7814.2,3200.32,7814.2
2026-02-04 05:45:00,05:45 - 06:00,14881.6,21366.5,7711.3,3349.51,7711.3
